MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,MARC ROBBINS,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,MARC ROBBINS,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,551 TENTH AVENUE,R0,JOSEPH MONTANO,NB,EXTELL 4110 LLC,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,R0,LOUIS ESPOSITO,NB,AVENUE OF THE AMERICAS DEVELOPME,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,R0,LOUIS ESPOSITO,NB,AVENUE OF THE AMERICAS DEVELOPME,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,R0,LOUIS ESPOSITO,NB,AVENUE OF THE AMERICAS DEVELOPME,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,R0,LOUIS ESPOSITO,NB,AVENUE OF THE AMERICAS DEVELOPME,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,F-1A
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,F-1A
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,F-1A
BROOKLYN,1027 FLATBUSH AVENUE,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,SHAWN FRANKE,0,0
BROOKLYN,1027 FLATBUSH AVENUE,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,SHAWN FRANKE,0,0
BROOKLYN,1027 FLATBUSH AVENUE,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,SHAWN FRANKE,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,C6-4X,R0,THOMAS DUFFE,A2,AVENUE OF THE AMERICAS DEVELOPME,GILBANE BUILDING COMPANY,GHANSHYAM PATEL,0,479,R-2
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,A-1
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,A-1
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,91,A-1
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,IGOR BIENSTOCK,0,91,A-1
BROOKLYN,1027 FLATBUSH AVENUE,C4-2,J2,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,IGOR BIENSTOCK,0,91,A-1
MANHATTAN,42 TRINITY PLACE,R0,STEVEN KAHN,NB,TPHGREENWICH OWNER,LLC,GILBANE BUILDING COMPANY,ELIAS DAGHER,0,0
MANHATTAN,177 FT WASHINGTON AVENUE,R8,I1,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,156,H-2
MANHATTAN,177 FT WASHINGTON AVENUE,R8,I1,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,156,H-2
MANHATTAN,177 FT WASHINGTON AVENUE,I1,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,177 FT WASHINGTON AVENUE,I1,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,1681 3RD AVE,R8,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,RICHARD METSKY,317664,367,R-2
MANHATTAN,1681 3RD AVE,R8,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,RICHARD METSKY,317664,367,R-2
MANHATTAN,1681 3RD AVE,R8,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,RICHARD METSKY,317664,367,R-2
MANHATTAN,1681 3RD AVE,R8,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,RICHARD METSKY,317664,367,R-2
MANHATTAN,1681 3RD AVE,R8,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,RICHARD METSKY,317664,367,R-2
MANHATTAN,1681 3RD AVE,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,MARK RICHTER,0,0
MANHATTAN,1681 3RD AVE,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,MARK RICHTER,0,0
MANHATTAN,1681 3RD AVE,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,MARK RICHTER,0,0
MANHATTAN,1681 3RD AVE,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,MARK RICHTER,0,0
MANHATTAN,1681 3RD AVE,D6,RAIZY HAASIN,NB,95TH AND THIRD LLC,GILBANE BUILDING COMPANY,MARK RICHTER,0,0
MANHATTAN,225 EAST 126TH STREET,C6-3,I9,ROBERT MURPHY,A3,MM PROTON I, LLC,GILBANE BUILDING COMPANY,CHRISTOPHER VITOLANO,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHAEL MAYBAUM, P.E.,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MATTHEW JACKSON,0,0
MANHATTAN,147 EAST 86TH STREET,R0,KENNETH CARTELLI,NB,CERUZZI PROPERTIES, LLC.,GILBANE BUILDING COMPANY,GARY POMERANTZ,0,0
MANHATTAN,1 7TH AVENUE,R8,R0,ERIC RUDIN,A2,TGL COMMUNITY FACILITY LLC C/O R,GILBANE BUILDING COMPANY,PAUL DRAGO,0,231,R-2
MANHATTAN,1 7TH AVENUE,R8,R0,ERIC RUDIN,A2,TGL COMMUNITY FACILITY LLC C/O R,GILBANE BUILDING COMPANY,PAUL DRAGO,0,231,R-2
MANHATTAN,1 7TH AVENUE,R8,R0,ERIC RUDIN,A2,TGL COMMUNITY FACILITY LLC C/O R,GILBANE BUILDING COMPANY,PAUL DRAGO,0,231,R-2
MANHATTAN,1 7TH AVENUE,R8,R0,ERIC RUDIN,A2,TGL COMMUNITY FACILITY LLC C/O R,GILBANE BUILDING COMPANY,PAUL DRAGO,0,231,R-2
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
QUEENS,268-05 76 AVE,I1,DONALD BOOTH,A2,NORTH SHORE LIJ MEDICAL CENTER /,GILBANE BUILDING COMPANY,NARINDER CHHABRA,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
MANHATTAN,855 AVENUE OF THE AMERICAS,C6-4X,R0,THOMAS DUFFE,A3,THE DURST ORGANIZATION,GILBANE BUILDING COMPANY,CHRISTOPHER VITOLANO,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
MANHATTAN,524 WEST 37TH STREET,V1,CHRIS MCCARTIN,A2,438-444 ELEVENTH AVENUE L.L.C.,GILBANE BUILDING COMPANY,PETER KONCELIK,0,0
BROOKLYN,141 WILLOUGHBY STREET,O4,GREGORY JAFFE,NB,SAVANNA,GILBANE BUILDING COMPANY,ELI GOTTLIEB,0,0
BROOKLYN,141 WILLOUGHBY STREET,O4,GREGORY JAFFE,NB,SAVANNA,GILBANE BUILDING COMPANY,ELI GOTTLIEB,0,0
BROOKLYN,141 WILLOUGHBY STREET,O4,GREGORY JAFFE,NB,SAVANNA,GILBANE BUILDING COMPANY,ELI GOTTLIEB,0,0
BROOKLYN,815 BROADWAY,C4-3,O5,CHRISTINE FLAHERTY,A2,NYC HEALTH AND HOSPITALS CORP,GILBANE BUILDING COMPANY,JEFFREY BRAND,0,70,B
BRONX,4215 PARK AVENUE,C4-5X,R0,CHRISTINE FLAHERTY,A2,NYC HEALTH AND HOSPITALS CORP,GILBANE BUILDING COMPANY,JEFFREY BRAND,0,124,R-2
MANHATTAN,42 TRINITY PLACE,R0,STEVEN KAHN,NB,TPHGREENWICH OWNER,LLC,GILBANE BUILDING COMPANY,ELIAS DAGHER,0,0
MANHATTAN,42 TRINITY PLACE,R0,STEVEN KAHN,NB,TPHGREENWICH OWNER,LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,200 EAST 59TH STREET,C5-2,R0,CHRIS BRILL-EDWARDS,A2,MIPA59/THIRD OWNER LLC,C/OMCGRAW,GILBANE BUILDING COMPANY,LESLEY SCHMERZLER,0,490,B
MANHATTAN,200 EAST 59TH STREET,C5-2,R0,CHRIS BRILL-EDWARDS,A2,MIPA59/THIRD OWNER LLC,C/OMCGRAW,GILBANE BUILDING COMPANY,LESLEY SCHMERZLER,0,490,B
MANHATTAN,42 TRINITY PLACE,R0,STEVEN KAHN,NB,TPHGREENWICH OWNER,LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
MANHATTAN,525 WEST 52 STREET,R9,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,GARY HANDEL,446409,230,R-2
BROOKLYN,1054 FLATBUSH AVENUE,C4-4A,K4,KIRK FELDMANN,A2,KINGS THEATRE MANAGER, LLC,GILBANE BUILDING COMPANY,GARY MARTINEZ,0,38,R-3
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A1,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,M3-1,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,150,F-1
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,BRIAN FALCONER,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,JAMES FUREY,0,0
STATEN ISLAND,631 HOWARD AVENUE,R3-1,THOMAS CARROLL,NB,WAGNER COLLEGE,GILBANE BUILDING COMPANY,BARRY EISWERTH,78000,53,J-2
STATEN ISLAND,631 HOWARD AVENUE,R3-1,THOMAS CARROLL,NB,WAGNER COLLEGE,GILBANE BUILDING COMPANY,BARRY EISWERTH,78000,53,J-2
MANHATTAN,225 EAST 126TH STREET,C6-3,I9,ROBERT MURPHY,A3,MM PROTON I, LLC,GILBANE BUILDING COMPANY,CHRISTOPHER VITOLANO,0,0
MANHATTAN,1879 MADISON AVENUE,R7-2,I1,MICHAEL BUCHHOLZ,A2,NYC HEALTH & HOSPITALS CORP,GILBANE BUILDING COMPANY,GEORGE SHMIDHEISER,0,102,I-2
MANHATTAN,1879 MADISON AVENUE,R7-2,I1,MICHAEL BUCHHOLZ,A2,NYC HEALTH & HOSPITALS CORP,GILBANE BUILDING COMPANY,GEORGE SHMIDHEISER,0,102,I-2
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
MANHATTAN,525 WEST 52 STREET,D6,CHARLES BENDIT,NB,525 WEST 52 PROPERTY OWNER LLC,GILBANE BUILDING COMPANY,STEPHEN DESIMONE,0,0
